datetime,volume
2020/10/18T08:00:02,0
2020/10/18T08:01:00,0
2020/10/18T08:02:01,0
2020/10/18T08:03:00,0
2020/10/18T08:04:00,0
2020/10/18T08:05:00,0
2020/10/18T08:06:00,0
2020/10/18T08:07:00,0
2020/10/18T08:08:00,0
2020/10/18T08:09:00,0
2020/10/18T08:10:00,0
2020/10/18T08:11:00,0
2020/10/18T08:12:00,0
2020/10/18T08:13:00,0
2020/10/18T08:14:00,0
2020/10/18T08:15:00,0
2020/10/18T08:16:00,0
2020/10/18T08:17:00,0
2020/10/18T08:18:00,0
2020/10/18T08:19:00,0
2020/10/18T08:20:00,0
2020/10/18T08:21:00,0
2020/10/18T08:22:00,0
2020/10/18T08:23:00,0
2020/10/18T08:24:00,0
2020/10/18T08:25:00,0
2020/10/18T08:26:00,0
2020/10/18T08:27:00,0
2020/10/18T08:28:00,0
2020/10/18T08:29:00,0
2020/10/18T08:30:00,0
2020/10/18T08:31:00,0
2020/10/18T08:32:00,0
2020/10/18T08:33:00,0
2020/10/18T08:34:00,0
2020/10/18T08:35:00,0
2020/10/18T08:36:00,0
2020/10/18T08:37:00,0
2020/10/18T08:38:00,0
2020/10/18T08:39:00,0
2020/10/18T08:40:00,0
2020/10/18T08:41:00,0
2020/10/18T08:42:00,0
2020/10/18T08:43:00,0
2020/10/18T08:44:00,0
2020/10/18T08:45:00,0
2020/10/18T08:46:00,0
2020/10/18T08:47:01,0
2020/10/18T08:48:00,0
2020/10/18T08:49:01,0
2020/10/18T08:50:00,0
2020/10/18T08:51:01,0
2020/10/18T08:52:00,0
2020/10/18T08:53:01,0.23255813953488
2020/10/18T08:54:00,0.23255813953488
2020/10/18T08:55:01,0.23255813953488
2020/10/18T08:56:00,0.23255813953488
2020/10/18T08:57:00,0.23255813953488
2020/10/18T08:58:00,0.23255813953488
2020/10/18T08:59:00,0.69767441860465
2020/10/18T09:00:00,0
2020/10/18T09:01:00,0
2020/10/18T09:02:00,0
2020/10/18T09:03:00,1.8604651162791
2020/10/18T09:04:00,2.5581395348837
2020/10/18T09:05:00,5.8139534883721
2020/10/18T09:06:00,9.0697674418605
2020/10/18T09:07:00,11.860465116279
2020/10/18T09:08:00,12.093023255814
2020/10/18T09:09:00,12.093023255814
2020/10/18T09:10:00,11.860465116279
2020/10/18T09:11:00,12.093023255814
2020/10/18T09:12:00,12.093023255814
2020/10/18T09:13:00,12.325581395349
2020/10/18T09:14:00,13.023255813953
2020/10/18T09:15:00,13.953488372093
2020/10/18T09:16:00,14.651162790698
2020/10/18T09:17:00,14.883720930233
2020/10/18T09:18:00,15.116279069767
2020/10/18T09:19:00,15.116279069767
2020/10/18T09:20:00,15.813953488372
2020/10/18T09:21:00,16.279069767442
2020/10/18T09:22:00,16.046511627907
2020/10/18T09:23:00,16.976744186047
2020/10/18T09:24:00,17.906976744186
2020/10/18T09:25:00,17.674418604651
2020/10/18T09:26:00,18.604651162791
2020/10/18T09:27:00,19.06976744186
2020/10/18T09:28:00,19.302325581395
2020/10/18T09:29:00,19.302325581395
2020/10/18T09:30:00,19.302325581395
2020/10/18T09:31:00,19.302325581395
2020/10/18T09:32:00,20.232558139535
2020/10/18T09:33:00,21.162790697674
2020/10/18T09:34:00,21.860465116279
2020/10/18T09:35:00,21.860465116279
2020/10/18T09:36:00,21.860465116279
2020/10/18T09:37:00,22.325581395349
2020/10/18T09:38:00,22.325581395349
2020/10/18T09:39:00,23.023255813953
2020/10/18T09:40:01,23.488372093023
2020/10/18T09:41:00,23.720930232558
2020/10/18T09:42:01,24.883720930233
2020/10/18T09:43:00,25.348837209302
2020/10/18T09:44:00,25.348837209302
2020/10/18T09:45:00,25.581395348837
2020/10/18T09:46:00,25.116279069767
2020/10/18T09:47:00,26.279069767442
2020/10/18T09:48:00,26.046511627907
2020/10/18T09:49:00,26.046511627907
2020/10/18T09:50:00,26.279069767442
2020/10/18T09:51:00,27.441860465116
2020/10/18T09:52:00,27.906976744186
2020/10/18T09:53:00,27.906976744186
2020/10/18T09:54:00,28.604651162791
2020/10/18T09:55:00,29.06976744186
2020/10/18T09:56:00,29.767441860465
2020/10/18T09:57:00,30
2020/10/18T09:58:01,30
2020/10/18T09:59:01,30.232558139535
2020/10/18T10:00:02,30.232558139535
2020/10/18T10:01:01,30
2020/10/18T10:02:01,30.232558139535
2020/10/18T10:03:01,30.46511627907
2020/10/18T10:04:02,30.697674418605
2020/10/18T10:05:01,30.697674418605
2020/10/18T10:06:00,31.162790697674
2020/10/18T10:07:00,31.395348837209
2020/10/18T10:08:00,31.395348837209
2020/10/18T10:09:00,31.627906976744
2020/10/18T10:10:00,32.093023255814
2020/10/18T10:11:00,33.023255813953
2020/10/18T10:12:00,33.953488372093
2020/10/18T10:13:00,34.418604651163
2020/10/18T10:14:01,34.651162790698
2020/10/18T10:15:00,34.651162790698
2020/10/18T10:16:01,35.116279069767
2020/10/18T10:17:00,35.348837209302
2020/10/18T10:18:01,35.116279069767
2020/10/18T10:19:00,35.116279069767
2020/10/18T10:20:01,35.348837209302
2020/10/18T10:21:00,35.813953488372
2020/10/18T10:22:01,36.046511627907
2020/10/18T10:23:00,36.046511627907
2020/10/18T10:24:00,36.279069767442
2020/10/18T10:25:00,36.744186046512
2020/10/18T10:26:00,36.744186046512
2020/10/18T10:27:00,36.744186046512
2020/10/18T10:28:00,37.209302325581
2020/10/18T10:29:00,37.441860465116
2020/10/18T10:30:00,37.674418604651
2020/10/18T10:31:00,37.674418604651
2020/10/18T10:32:00,37.441860465116
2020/10/18T10:33:00,37.674418604651
2020/10/18T10:34:00,38.372093023256
2020/10/18T10:35:00,38.372093023256
2020/10/18T10:36:00,38.604651162791
2020/10/18T10:37:00,39.302325581395
2020/10/18T10:38:00,39.06976744186
2020/10/18T10:39:00,39.06976744186
2020/10/18T10:40:00,38.837209302326
2020/10/18T10:41:00,38.837209302326
2020/10/18T10:42:00,39.06976744186
2020/10/18T10:43:00,39.06976744186
2020/10/18T10:44:00,39.53488372093
2020/10/18T10:45:00,40.232558139535
2020/10/18T10:46:00,40.232558139535
2020/10/18T10:47:00,40.93023255814
2020/10/18T10:48:00,40.697674418605
2020/10/18T10:49:00,41.395348837209
2020/10/18T10:50:00,41.860465116279
2020/10/18T10:51:00,41.627906976744
2020/10/18T10:52:00,40.93023255814
2020/10/18T10:53:01,40.93023255814
2020/10/18T10:54:00,41.162790697674
2020/10/18T10:55:01,41.395348837209
2020/10/18T10:56:00,43.255813953488
2020/10/18T10:57:00,43.255813953488
