datetime,volume
2020/10/06T08:00:00,0
2020/10/06T09:14:16,51.395348837209
2020/10/06T09:14:21,51.860465116279
2020/10/06T09:14:28,51.860465116279
2020/10/06T09:14:33,51.860465116279
2020/10/06T09:14:37,51.860465116279
2020/10/06T09:14:42,51.860465116279
2020/10/06T09:14:47,51.860465116279
2020/10/06T09:14:48,51.860465116279
2020/10/06T09:14:49,51.860465116279
2020/10/06T09:14:49,51.860465116279
2020/10/06T09:14:50,51.860465116279
2020/10/06T09:14:50,51.860465116279
2020/10/06T09:14:51,51.860465116279
2020/10/06T09:14:51,51.860465116279
2020/10/06T09:14:52,51.860465116279
2020/10/06T09:14:54,51.860465116279
2020/10/06T09:14:57,51.860465116279
2020/10/06T09:14:58,51.860465116279
2020/10/06T09:14:58,51.860465116279
2020/10/06T09:14:59,51.860465116279
2020/10/06T09:14:59,51.860465116279
2020/10/06T09:15:00,51.860465116279
2020/10/06T09:15:05,51.860465116279
2020/10/06T09:15:10,51.860465116279
2020/10/06T09:15:16,51.860465116279
2020/10/06T09:15:21,51.860465116279
2020/10/06T09:15:26,51.860465116279
2020/10/06T09:15:32,51.860465116279
2020/10/06T09:15:37,51.860465116279
2020/10/06T09:15:43,51.860465116279
2020/10/06T09:15:48,51.860465116279
2020/10/06T09:15:54,51.860465116279
2020/10/06T09:15:59,51.860465116279
2020/10/06T09:16:04,51.860465116279
2020/10/06T09:16:10,51.860465116279
2020/10/06T09:16:15,51.860465116279
2020/10/06T09:16:20,51.860465116279
2020/10/06T09:16:26,51.860465116279
2020/10/06T09:16:31,52.093023255814
2020/10/06T09:16:37,52.093023255814
2020/10/06T09:16:42,52.093023255814
2020/10/06T09:16:48,52.325581395349
2020/10/06T09:16:53,52.325581395349
2020/10/06T09:16:58,52.325581395349
2020/10/06T09:17:04,52.093023255814
2020/10/06T09:17:09,52.093023255814
2020/10/06T09:17:14,52.093023255814
2020/10/06T09:17:20,52.093023255814
2020/10/06T09:17:25,52.093023255814
2020/10/06T09:17:30,52.093023255814
2020/10/06T09:17:36,52.093023255814
2020/10/06T09:17:41,52.093023255814
2020/10/06T09:17:47,51.860465116279
2020/10/06T09:17:52,51.860465116279
2020/10/06T09:17:57,51.860465116279
2020/10/06T09:18:02,52.093023255814
2020/10/06T09:18:08,52.093023255814
2020/10/06T09:18:13,52.093023255814
2020/10/06T09:18:19,52.093023255814
2020/10/06T09:18:24,52.093023255814
2020/10/06T09:18:29,52.093023255814
2020/10/06T09:18:35,52.325581395349
2020/10/06T09:18:40,52.325581395349
2020/10/06T09:18:46,52.325581395349
2020/10/06T09:18:48,52.325581395349
2020/10/06T09:18:53,52.325581395349
2020/10/06T09:18:59,52.325581395349
2020/10/06T09:19:04,52.325581395349
2020/10/06T09:19:10,52.325581395349
2020/10/06T09:19:15,52.325581395349
2020/10/06T09:19:20,52.093023255814
2020/10/06T09:19:26,52.093023255814
2020/10/06T09:19:31,52.093023255814
2020/10/06T09:19:36,52.093023255814
2020/10/06T09:19:42,52.093023255814
2020/10/06T09:19:47,52.093023255814
2020/10/06T09:19:53,52.093023255814
2020/10/06T09:19:58,52.093023255814
2020/10/06T09:20:03,52.093023255814
2020/10/06T09:20:09,52.093023255814
2020/10/06T09:20:15,52.093023255814
2020/10/06T09:20:20,52.558139534884
2020/10/06T09:20:26,52.558139534884
2020/10/06T09:20:31,52.558139534884
2020/10/06T09:20:37,52.558139534884
2020/10/06T09:20:42,52.558139534884
2020/10/06T09:20:47,52.558139534884
2020/10/06T09:20:53,52.558139534884
2020/10/06T09:20:58,52.558139534884
2020/10/06T09:21:04,52.558139534884
2020/10/06T09:21:09,52.558139534884
2020/10/06T09:21:14,52.558139534884
2020/10/06T09:21:20,53.023255813953
2020/10/06T09:21:25,53.023255813953
2020/10/06T09:21:31,53.023255813953
2020/10/06T09:21:36,53.255813953488
2020/10/06T09:21:41,53.255813953488
2020/10/06T09:21:47,53.488372093023
2020/10/06T09:21:52,53.488372093023
2020/10/06T09:21:58,53.488372093023
2020/10/06T09:22:03,53.488372093023
2020/10/06T09:22:09,53.488372093023
2020/10/06T09:22:14,53.488372093023
2020/10/06T09:22:19,53.488372093023
2020/10/06T09:22:25,53.488372093023
2020/10/06T09:22:30,53.488372093023
2020/10/06T09:22:36,53.488372093023
2020/10/06T09:22:41,53.488372093023
2020/10/06T09:22:46,53.488372093023
2020/10/06T09:22:52,53.488372093023
2020/10/06T09:22:57,53.488372093023
2020/10/06T09:23:02,53.255813953488
2020/10/06T09:23:08,53.255813953488
2020/10/06T09:23:13,53.255813953488
2020/10/06T09:23:19,53.255813953488
2020/10/06T09:23:24,53.255813953488
2020/10/06T09:23:30,53.255813953488
2020/10/06T09:23:35,53.023255813953
2020/10/06T09:23:41,53.023255813953
2020/10/06T09:23:46,53.023255813953
2020/10/06T09:23:51,53.255813953488
2020/10/06T09:23:57,53.255813953488
2020/10/06T09:24:02,53.488372093023
2020/10/06T09:24:07,53.488372093023
2020/10/06T09:24:13,53.488372093023
2020/10/06T09:24:18,53.720930232558
2020/10/06T09:24:24,53.720930232558
2020/10/06T09:24:30,53.720930232558
2020/10/06T09:24:35,53.953488372093
2020/10/06T09:24:40,53.953488372093
2020/10/06T09:24:46,53.953488372093
2020/10/06T09:24:51,54.186046511628
2020/10/06T09:24:57,54.186046511628
2020/10/06T09:25:02,53.953488372093
2020/10/06T09:25:07,53.953488372093
2020/10/06T09:25:13,53.953488372093
2020/10/06T09:25:18,54.186046511628
2020/10/06T09:25:24,54.186046511628
2020/10/06T09:25:29,54.186046511628
2020/10/06T09:25:34,54.186046511628
2020/10/06T09:25:40,54.186046511628
2020/10/06T09:25:45,54.186046511628
2020/10/06T09:25:50,54.186046511628
2020/10/06T09:25:56,54.186046511628
2020/10/06T09:26:01,54.883720930233
2020/10/06T09:26:06,54.883720930233
2020/10/06T09:26:12,54.883720930233
2020/10/06T09:26:17,55.348837209302
2020/10/06T09:26:23,55.348837209302
2020/10/06T09:26:28,55.348837209302
2020/10/06T09:26:33,55.581395348837
2020/10/06T09:26:39,55.581395348837
2020/10/06T09:26:45,55.581395348837
2020/10/06T09:26:58,55.813953488372
2020/10/06T09:27:03,55.813953488372
2020/10/06T09:27:08,55.813953488372
2020/10/06T09:27:14,55.813953488372
2020/10/06T09:27:19,56.279069767442
2020/10/06T09:27:24,56.279069767442
2020/10/06T09:27:30,56.279069767442
2020/10/06T09:27:35,56.279069767442
2020/10/06T09:27:40,56.279069767442
2020/10/06T09:27:46,56.279069767442
2020/10/06T09:27:51,56.279069767442
2020/10/06T09:27:56,56.279069767442
2020/10/06T09:28:02,56.046511627907
2020/10/06T09:28:07,56.046511627907
2020/10/06T09:28:12,56.046511627907
2020/10/06T09:28:18,56.046511627907
2020/10/06T09:28:23,56.046511627907
2020/10/06T09:28:29,56.046511627907
2020/10/06T09:28:34,56.511627906977
2020/10/06T09:28:39,56.511627906977
2020/10/06T09:28:44,56.511627906977
2020/10/06T09:28:50,56.511627906977
2020/10/06T09:28:56,56.511627906977
2020/10/06T09:29:02,56.511627906977
2020/10/06T09:29:08,56.511627906977
2020/10/06T09:29:14,56.511627906977
2020/10/06T09:29:19,56.744186046512
2020/10/06T09:29:24,56.744186046512
2020/10/06T09:29:30,56.744186046512
2020/10/06T09:29:35,56.744186046512
2020/10/06T09:29:40,56.744186046512
2020/10/06T09:29:45,56.744186046512
2020/10/06T09:29:51,56.744186046512
2020/10/06T09:29:56,56.744186046512
2020/10/06T09:30:01,56.976744186047
2020/10/06T09:30:07,56.976744186047
2020/10/06T09:30:12,56.976744186047
2020/10/06T09:30:17,57.441860465116
2020/10/06T09:30:22,57.441860465116
2020/10/06T09:30:28,57.441860465116
2020/10/06T09:30:33,57.209302325581
2020/10/06T09:30:38,57.209302325581
2020/10/06T09:30:44,57.209302325581
2020/10/06T09:30:49,57.441860465116
2020/10/06T09:30:54,57.441860465116
2020/10/06T09:31:00,57.441860465116
2020/10/06T09:31:05,57.441860465116
2020/10/06T09:31:10,57.441860465116
2020/10/06T09:31:16,57.441860465116
2020/10/06T09:31:21,57.441860465116
2020/10/06T09:31:26,57.441860465116
2020/10/06T09:31:31,57.441860465116
2020/10/06T09:31:37,57.441860465116
2020/10/06T09:31:42,57.441860465116
2020/10/06T09:31:48,57.441860465116
2020/10/06T09:31:53,57.441860465116
2020/10/06T09:31:58,57.441860465116
2020/10/06T09:32:04,57.906976744186
2020/10/06T09:32:09,57.906976744186
2020/10/06T09:32:14,57.906976744186
2020/10/06T09:32:20,57.906976744186
2020/10/06T09:32:25,57.906976744186
2020/10/06T09:32:30,57.906976744186
2020/10/06T09:32:36,57.674418604651
2020/10/06T09:32:41,57.674418604651
2020/10/06T09:32:47,57.906976744186
2020/10/06T09:32:52,57.906976744186
2020/10/06T09:32:57,57.906976744186
2020/10/06T09:33:03,57.674418604651
2020/10/06T09:33:08,57.674418604651
2020/10/06T09:33:13,57.674418604651
2020/10/06T09:33:19,57.674418604651
2020/10/06T09:33:24,57.674418604651
2020/10/06T09:33:30,57.674418604651
2020/10/06T09:33:35,57.674418604651
2020/10/06T09:33:40,57.674418604651
2020/10/06T09:33:46,57.674418604651
2020/10/06T09:33:51,57.441860465116
2020/10/06T09:33:56,57.441860465116
2020/10/06T09:34:02,57.441860465116
2020/10/06T09:34:07,57.441860465116
2020/10/06T09:34:12,57.441860465116
2020/10/06T09:34:18,57.441860465116
2020/10/06T09:34:23,57.441860465116
2020/10/06T09:34:28,57.441860465116
2020/10/06T09:34:34,58.139534883721
2020/10/06T09:34:39,58.139534883721
2020/10/06T09:34:45,58.139534883721
2020/10/06T09:34:50,57.906976744186
